name,entry,duration,park_id
Chen Ahmed,2022-05-01 08:26:58,35,112
Tariq Mendez,2024-10-21 16:53:21,57,154
Binh Chung,2020-02-02 06:48:46,49,122
Carlos Qureshi,2021-12-21 20:02:09,22,109
Raj Yu,2023-11-07 20:25:40,20,103
Aisha Escobar,2024-10-18 20:07:41,45,123
Linh Jones,2023-08-23 11:26:23,52,122
Yasmin Ramirez,2022-03-23 20:47:45,69,104
Usha Vasquez,2021-07-24 21:33:55,71,142
Esteban Ahmed,2024-10-06 23:07:50,60,133
Karim Escobar,2021-09-30 19:17:11,16,124
Amina Fujimoto,2022-01-19 14:48:47,21,116
Chen Xian,2023-06-03 06:54:45,7,152
Maria Vasquez,2022-05-28 05:25:11,27,144
Hiroshi Davis,2022-09-09 19:59:10,36,111
Chen Fujimoto,2022-11-03 12:42:16,68,158
Fatima Patel,2023-12-12 03:29:00,64,149
Fatima Khan,2021-04-20 10:02:23,64,158
Karim Khan,2021-03-05 04:48:48,64,130
Darius Davis,2021-02-05 07:05:14,30,101
Aisha Garcia,2022-09-17 18:13:50,13,158
Yasmin Fujimoto,2021-12-01 09:49:54,25,146
Zain Singh,2024-07-13 05:49:37,43,148
Maria Takahashi,2024-08-14 22:00:48,43,141
Vinh Chung,2021-03-13 16:36:13,17,125
Xia Singh,2022-01-28 19:39:10,11,156
Karim Ahmed,2022-03-19 04:31:06,16,152
Hiroshi Vasquez,2022-10-20 06:59:49,46,157
Amina Zhang,2022-06-28 00:46:22,28,110
Maria Hassan,2021-06-23 10:07:17,14,147
Tariq Garcia,2024-07-13 01:46:37,61,109
Sofia Jones,2021-08-10 21:05:22,70,124
Priya Davis,2022-03-03 12:35:43,6,120
Maria Chung,2024-03-24 08:12:08,67,125
Sofia Hassan,2020-11-26 02:09:46,17,136
Raj Vasquez,2020-02-22 05:03:13,34,108
Tariq Yu,2022-07-19 15:24:57,20,128
Zain Ahmed,2020-01-13 20:53:02,43,135
Yasmin Khan,2023-10-29 09:01:17,68,100
Jin Singh,2022-10-05 12:51:47,58,125
Yasmin Takahashi,2020-08-14 07:23:14,17,161
Linh Chung,2021-05-22 14:34:15,6,104
Esteban Khan,2020-05-15 15:25:44,29,154
Linh Ahmed,2021-12-28 08:32:06,6,129
Chen Wong,2022-10-10 18:35:27,10,140
Binh Yu,2024-05-10 20:23:19,62,118
Sofia Ali,2021-03-28 13:52:34,4,160
Vinh Vasquez,2023-06-17 20:50:50,63,107
Linh Ali,2023-08-29 08:11:48,17,149
Esteban Escobar,2020-06-27 03:50:52,71,104
Clara Chung,2020-10-29 05:16:01,60,100
Maria Jones,2024-07-13 16:50:42,43,124
Elena Bautista,2023-08-09 22:40:16,53,157
Yasmin Bautista,2020-12-11 16:57:02,41,159
Maria Mendez,2023-06-04 21:11:21,49,112
Hiroshi Wong,2021-04-08 16:43:41,40,101
David Fujimoto,2020-07-01 03:44:49,53,148
Darius Hassan,2020-09-30 16:04:26,33,148
Chen Wong,2024-01-18 19:45:22,51,152
Karim Zhang,2022-04-11 19:56:44,42,162
Binh Escobar,2023-05-09 02:53:18,65,158
Karim Escobar,2022-11-20 17:06:19,60,118
Chen Ishikawa,2020-11-22 15:29:57,49,124
Nina Chung,2021-04-09 13:03:21,64,113
Linh Davis,2023-02-18 07:16:42,50,110
Maria Chung,2022-05-14 23:09:51,50,158
Darius Davis,2024-06-02 09:02:29,67,148
Elena Davis,2023-03-04 06:50:26,29,122
Chen Vasquez,2022-01-03 13:57:31,1,101
Vinh Ishikawa,2020-12-19 22:12:45,67,149
Xia Bautista,2021-02-02 21:42:24,8,132
Yasmin Hassan,2021-09-08 11:35:31,25,110
Yasmin Hassan,2020-08-10 12:08:20,23,162
Carlos Zhang,2021-11-30 12:02:23,71,120
Raj Garcia,2022-11-24 02:16:33,13,124
Raj Wong,2020-01-24 06:39:27,55,129
Aisha Escobar,2024-01-04 15:50:59,28,153
Linh Escobar,2020-11-06 07:27:44,62,153
Binh Jones,2023-12-10 23:51:18,17,143
Binh Escobar,2022-11-07 13:30:23,52,105
Yasmin Takahashi,2024-02-24 03:55:31,41,144
Amina Zhang,2021-04-13 03:14:25,48,111
David Nguyen,2024-01-02 00:13:10,11,133
Jin Mendez,2021-06-18 00:45:35,14,122
Maria Yu,2024-05-22 07:39:59,1,118
Esteban Vasquez,2022-08-13 05:26:40,41,127
Fatima Bautista,2024-05-04 23:46:54,71,159
Tariq Chung,2021-10-05 09:29:26,15,160
Raj Xian,2021-02-01 20:17:36,44,120
Vinh Xian,2022-02-16 02:21:59,41,147
Priya Ishikawa,2020-11-11 00:08:12,35,116
Hiroshi Patel,2023-05-28 20:31:23,59,124
Binh Hassan,2022-03-12 16:03:42,10,115
Esteban Fujimoto,2024-07-09 14:21:44,43,159
Ibrahim Qureshi,2020-02-27 14:42:46,6,140
Clara Jones,2022-06-01 22:08:36,53,144
Priya Wong,2023-11-17 09:27:51,59,116
Tariq Nguyen,2021-03-03 14:42:31,19,155
Priya Davis,2020-02-19 12:40:58,66,152
Carlos Patel,2023-07-14 03:57:10,16,147
Nina Fujimoto,2023-08-06 02:58:40,56,157
Jin Qureshi,2024-06-18 05:35:05,2,148
Karim Ali,2023-08-28 16:56:30,50,128
Zain Xian,2023-03-14 14:39:26,41,106
David Vasquez,2024-07-11 15:41:28,5,138
Karim Ahmed,2021-05-21 14:23:41,44,136
Priya Ali,2021-02-11 04:36:25,54,112
Amina Ishikawa,2022-11-19 09:30:57,2,144
Amina Ahmed,2022-03-09 23:14:57,5,162
Hiroshi Vasquez,2020-06-19 04:49:38,24,159
Aisha Escobar,2021-05-18 06:10:43,32,109
Nina Fujimoto,2020-10-27 10:23:50,55,111
Xia Qureshi,2024-07-12 12:40:04,43,134
Zain Wong,2021-12-27 06:58:47,29,140
Esteban Singh,2023-05-01 14:49:12,40,145
Amina Mendez,2021-07-13 12:20:58,60,110
David Chung,2021-05-29 07:53:53,4,104
Hiroshi Ramirez,2021-09-13 08:41:49,64,157
Omar Wong,2024-10-05 03:03:44,71,107
Linh Bautista,2022-05-12 17:40:54,62,126
Aisha Zhang,2020-10-12 07:38:18,17,127
Linh Takahashi,2022-03-21 16:45:20,54,126
Karim Fujimoto,2022-01-23 14:42:57,6,150
Tariq Ramirez,2020-11-11 11:34:12,7,143
Xia Ramirez,2022-08-30 01:17:04,8,154
Darius Chung,2023-05-05 00:08:33,59,142
Priya Lam,2023-03-21 19:18:32,11,108
Hiroshi Davis,2022-02-06 03:20:12,67,108
David Takahashi,2023-05-24 17:53:01,44,159
David Takahashi,2022-02-09 10:17:09,10,158
David Khan,2023-01-13 21:12:34,14,140
Omar Ramirez,2022-06-03 12:23:11,14,140
Esteban Ali,2023-10-02 09:10:57,22,127
Usha Takahashi,2021-09-21 05:16:38,21,162
Maria Ali,2023-07-25 22:57:29,10,137
Yasmin Davis,2021-12-19 11:22:44,68,102
Maria Fujimoto,2024-05-30 12:00:23,31,147
Tariq Khan,2023-06-08 19:38:32,40,142
Elena Qureshi,2020-10-24 05:49:50,62,135
Raj Ishikawa,2022-07-29 02:41:04,31,105
Yasmin Vasquez,2022-10-08 00:07:01,10,135
Omar Hassan,2023-07-02 09:10:00,8,103
Darius Fujimoto,2022-03-26 08:12:38,13,116
Nina Khan,2020-12-02 07:00:53,10,155
Xia Zhang,2024-01-07 12:07:57,8,151
Vinh Ahmed,2024-05-14 02:07:58,61,125
Usha Jones,2024-08-24 21:57:53,53,138
David Ahmed,2022-03-16 13:14:12,18,159
David Xian,2021-10-30 13:26:49,25,151
Xia Davis,2023-11-01 07:49:34,10,134
David Davis,2024-02-17 19:08:20,10,144
Tariq Ishikawa,2021-12-23 12:33:28,19,145
Linh Nguyen,2024-01-22 13:41:00,15,128
Darius Yu,2021-04-18 20:08:34,8,141
Sofia Hassan,2020-01-04 02:14:45,33,116
Xia Fujimoto,2021-12-12 23:27:50,40,162
Maria Singh,2024-04-13 01:52:08,57,149
Omar Wong,2022-07-18 15:08:28,50,123
Karim Vasquez,2022-03-08 20:29:45,7,151
Usha Bautista,2023-01-07 07:14:58,6,129
Chen Yu,2024-09-16 12:00:35,58,112
Elena Fujimoto,2021-06-16 22:34:34,61,137
Zain Hassan,2020-02-06 19:57:14,61,123
David Bautista,2024-08-26 20:56:05,58,149
Chen Patel,2021-11-16 02:48:11,20,113
Binh Chung,2022-01-08 21:45:03,10,150
Jin Escobar,2024-07-21 03:57:52,38,103
David Chung,2023-01-02 10:38:50,59,160
Clara Yu,2022-10-24 05:52:46,8,102
Yasmin Chung,2020-11-07 14:58:54,29,157
Xia Takahashi,2024-05-08 13:38:44,16,138
Nina Davis,2021-11-17 20:30:35,22,154
Elena Singh,2022-09-18 19:13:00,26,102
Sofia Singh,2023-05-09 02:00:20,57,143
Esteban Ramirez,2023-12-12 01:13:50,63,110
Fatima Vasquez,2020-10-01 12:26:23,69,129
Binh Vasquez,2022-11-21 23:21:48,27,110
Yasmin Wong,2024-05-19 15:42:55,19,122
Hiroshi Xian,2020-09-04 10:04:30,64,153
Aisha Ramirez,2020-04-30 07:23:49,33,110
Raj Lam,2020-02-14 14:03:32,14,138
Ibrahim Chung,2022-03-06 17:12:47,45,120
Nina Lam,2021-04-17 11:17:19,65,155
Darius Jones,2021-04-09 04:34:21,51,154
Aisha Escobar,2024-10-20 08:06:54,62,118
David Jones,2022-01-28 15:22:33,64,107
Yasmin Ishikawa,2023-02-26 01:51:46,23,129
David Mendez,2024-03-27 22:13:57,37,120
Elena Hassan,2024-05-04 01:59:17,8,147
Ibrahim Lam,2020-04-29 19:07:23,68,117
Karim Qureshi,2020-04-30 17:22:51,51,160
David Vasquez,2022-09-30 09:48:57,39,155
Ibrahim Ahmed,2022-12-01 16:35:17,50,120
Priya Jones,2021-05-06 12:31:30,67,112
Omar Hassan,2024-07-25 21:33:16,23,100
Zain Jones,2024-04-11 18:41:20,60,101
Aisha Mendez,2022-11-06 20:48:57,26,124
Ibrahim Ramirez,2020-07-22 22:00:51,49,140
Usha Ramirez,2022-12-25 22:30:02,69,138
Carlos Chung,2021-10-31 23:25:53,36,124
Karim Mendez,2023-08-25 06:59:48,56,129
Linh Nguyen,2020-11-27 15:56:34,69,113
Yasmin Vasquez,2022-04-07 06:44:17,13,109
Usha Davis,2024-05-07 12:56:17,48,132
Linh Vasquez,2023-06-15 10:37:18,12,136
Jin Xian,2021-06-22 09:48:22,21,140
Nina Jones,2023-12-19 03:45:41,28,122
Nina Zhang,2024-06-09 04:23:19,12,122
Zain Davis,2024-01-20 21:05:43,43,150
Priya Chung,2022-08-19 21:55:04,43,148
Linh Qureshi,2022-08-05 05:29:36,3,158
Darius Yu,2024-02-08 23:35:04,11,134
Darius Davis,2023-03-13 11:08:29,37,111
Elena Jones,2024-02-17 03:04:26,42,116
Linh Garcia,2024-02-25 23:05:03,58,109
Jin Escobar,2022-04-24 07:11:52,37,162
Vinh Ishikawa,2021-09-21 06:58:50,26,128
Hiroshi Nguyen,2023-07-10 07:03:36,3,139
Tariq Nguyen,2021-09-01 22:59:04,24,149
Priya Nguyen,2021-11-20 14:25:49,61,108
Linh Mendez,2024-07-05 22:36:27,24,125
Chen Mendez,2021-12-12 15:47:01,19,116
Esteban Ramirez,2022-08-20 05:20:50,60,129
Maria Mendez,2020-11-23 10:57:17,9,120
Nina Yu,2022-03-18 04:05:29,67,140
Carlos Xian,2021-08-30 19:46:07,2,125
Ibrahim Ahmed,2021-08-26 19:03:47,52,148
Linh Khan,2023-11-13 18:54:27,28,132
Maria Wong,2024-08-07 05:21:40,52,158
Xia Khan,2020-02-06 03:41:37,14,119
Karim Takahashi,2024-09-10 15:06:55,27,132
Esteban Ahmed,2021-07-14 08:20:13,41,145
Zain Qureshi,2024-02-10 20:26:44,26,137
Darius Zhang,2023-06-16 11:06:07,71,138
Darius Khan,2023-04-13 06:50:36,1,107
Fatima Ali,2022-05-08 02:06:37,19,118
Chen Ramirez,2020-08-28 11:10:09,12,127
Zain Hassan,2021-02-11 17:20:59,62,120
Zain Wong,2024-01-02 12:35:50,47,131
Vinh Hassan,2020-06-18 13:24:12,27,135
Priya Lam,2021-08-05 03:07:10,16,122
Darius Nguyen,2020-05-09 01:17:21,17,139
Nina Ahmed,2023-06-08 19:01:33,9,131
Clara Ali,2024-02-16 16:49:49,67,107
Chen Ali,2021-07-18 20:26:27,71,150
Jin Khan,2024-08-17 18:56:11,28,130
Zain Bautista,2020-02-09 20:31:52,62,109
David Khan,2020-10-28 07:31:09,47,136
Sofia Jones,2021-11-30 03:38:37,40,145
Carlos Qureshi,2024-06-04 22:13:47,16,125
Ibrahim Patel,2020-06-06 04:02:47,15,130
Yasmin Nguyen,2023-10-18 19:42:29,38,128
Raj Wong,2023-02-02 06:01:29,63,103
Esteban Nguyen,2023-02-09 03:25:30,59,116
Vinh Takahashi,2023-11-29 15:32:06,32,146
Zain Garcia,2022-05-06 20:08:36,6,142
Jin Takahashi,2023-12-29 23:46:10,42,129
Chen Zhang,2022-07-06 12:57:39,63,150
Amina Mendez,2020-11-15 16:43:11,2,145
Binh Garcia,2020-08-20 08:25:41,26,117
Sofia Lam,2022-08-19 02:33:01,1,112
Linh Patel,2021-04-23 12:00:12,4,149
Hiroshi Davis,2020-01-27 21:56:53,45,144
Ibrahim Khan,2020-09-30 23:14:50,32,155
Carlos Wong,2022-04-14 14:28:49,18,136
Xia Fujimoto,2023-05-11 05:06:04,42,111
Tariq Fujimoto,2022-04-02 11:41:41,44,127
Zain Wong,2020-12-12 17:12:04,38,159
David Qureshi,2021-08-04 13:42:56,56,103
Omar Escobar,2020-07-30 06:34:49,51,123
Priya Nguyen,2020-12-28 21:01:32,39,124
Aisha Chung,2020-02-02 19:25:50,16,133
Maria Ramirez,2024-06-26 20:43:33,71,147
Amina Khan,2023-02-02 21:36:34,10,107
Chen Nguyen,2021-10-23 19:21:25,26,146
Nina Xian,2024-02-10 14:28:33,23,151
Sofia Ishikawa,2020-05-08 20:32:35,51,158
Nina Wong,2024-04-07 15:23:59,66,127
Chen Bautista,2024-08-16 14:21:35,2,117
Raj Ishikawa,2020-04-29 23:49:06,15,100
Esteban Ishikawa,2022-09-22 17:55:48,28,161
Priya Xian,2024-07-03 19:25:27,14,104
Darius Qureshi,2021-02-28 01:46:31,40,158
Hiroshi Garcia,2020-09-30 00:37:49,21,135
Priya Xian,2020-02-15 21:45:11,59,106
Chen Ishikawa,2023-10-22 09:06:34,56,134
Carlos Zhang,2020-02-08 17:05:46,34,162
Darius Patel,2020-05-15 12:56:37,53,147
Sofia Escobar,2023-04-01 05:13:39,49,141
Jin Ishikawa,2024-01-12 16:18:39,67,118
Linh Ramirez,2021-08-19 15:49:10,21,137
Ibrahim Fujimoto,2024-06-01 03:34:53,56,161
Priya Qureshi,2024-07-11 22:13:42,29,128
Sofia Davis,2021-06-24 02:08:10,29,109
Omar Chung,2022-09-22 10:52:15,19,145
Vinh Escobar,2020-07-31 14:54:32,45,146
Ibrahim Davis,2022-06-09 14:17:15,28,101
Carlos Yu,2021-07-16 08:54:22,40,118
David Mendez,2022-06-05 08:13:07,20,152
Binh Chung,2024-10-06 17:51:25,25,155
Karim Lam,2022-02-21 21:41:40,14,141
Vinh Zhang,2022-07-28 12:51:45,32,156
Xia Patel,2024-04-11 08:52:02,28,112
Raj Takahashi,2024-05-10 04:34:13,8,135
Sofia Chung,2022-04-22 18:52:09,62,146
Ibrahim Vasquez,2021-07-19 11:11:23,52,111
Esteban Vasquez,2024-06-14 00:43:22,7,157
Nina Fujimoto,2022-12-29 11:14:38,63,123
Yasmin Yu,2020-06-06 21:40:28,34,104
Vinh Patel,2020-09-19 08:18:10,25,143
Aisha Ahmed,2021-04-27 16:52:49,44,115
Linh Nguyen,2020-02-12 00:38:08,48,131
Chen Qureshi,2020-05-11 23:04:53,24,124
Omar Garcia,2022-10-17 07:37:13,25,144
Aisha Nguyen,2020-09-27 18:54:44,62,154
Ibrahim Patel,2022-02-05 08:15:23,15,127
Yasmin Yu,2023-08-19 17:20:24,55,131
Ibrahim Ahmed,2020-05-06 22:04:57,20,119
Tariq Singh,2020-09-23 10:24:30,56,146
Linh Wong,2024-01-22 09:18:48,6,132
Binh Wong,2021-06-12 11:42:00,30,100
Linh Jones,2020-11-18 02:14:41,51,109
Elena Ahmed,2024-09-24 08:40:46,24,151
Sofia Zhang,2024-08-29 17:15:31,3,118
Linh Escobar,2021-11-21 09:22:25,38,113
Yasmin Lam,2020-03-23 22:13:23,68,125
Binh Garcia,2022-01-17 21:54:32,21,161
Xia Ali,2024-04-26 00:52:37,55,108
Usha Khan,2022-06-21 06:07:18,43,162
Fatima Yu,2020-05-06 14:33:22,59,129
Hiroshi Davis,2023-07-09 10:57:32,32,130
Xia Nguyen,2021-01-31 12:54:20,59,146
Usha Garcia,2021-02-16 19:47:41,16,154
Zain Bautista,2022-04-10 01:24:19,55,153
Chen Mendez,2024-03-31 13:25:36,40,131
Xia Nguyen,2023-12-14 10:36:53,55,141
Ibrahim Ishikawa,2020-04-07 04:56:00,23,161
Fatima Qureshi,2021-02-07 15:34:23,62,124
Amina Ahmed,2020-05-18 10:38:31,4,139
Raj Fujimoto,2024-03-24 11:20:13,59,126
Yasmin Qureshi,2024-06-14 20:53:29,48,127
Carlos Lam,2021-07-08 01:59:05,41,156
Sofia Ishikawa,2021-10-19 11:40:20,17,107
Tariq Mendez,2023-04-29 18:37:46,49,146
Fatima Takahashi,2022-10-16 17:17:04,67,152
Chen Bautista,2020-12-20 04:30:01,8,157
Usha Jones,2023-11-14 14:17:49,62,146
Amina Yu,2023-05-23 13:34:02,49,139
Chen Ahmed,2022-02-10 23:06:36,67,112
Linh Yu,2021-03-14 03:28:12,57,160
Ibrahim Xian,2021-01-21 09:03:39,43,110
Clara Hassan,2022-08-09 03:00:56,70,139
Jin Chung,2021-04-02 19:22:52,24,123
Nina Khan,2023-01-30 19:14:02,27,115
Maria Ali,2020-04-20 15:57:55,53,122
Binh Xian,2020-10-18 03:43:30,35,108
Xia Bautista,2021-04-12 04:27:37,57,100
Ibrahim Davis,2024-09-21 08:35:41,45,136
Vinh Nguyen,2020-01-03 05:06:11,12,101
Omar Jones,2022-06-23 08:37:21,35,160
Raj Escobar,2022-02-01 09:01:34,29,123
Hiroshi Khan,2021-01-18 11:36:14,55,162
Usha Singh,2023-02-07 20:28:00,28,135
Darius Garcia,2023-08-01 11:26:27,54,162
Darius Takahashi,2021-04-02 17:19:59,6,138
Karim Fujimoto,2024-04-06 18:50:57,12,140
Karim Wong,2020-10-02 21:40:14,17,105
Chen Escobar,2022-06-20 17:39:01,69,131
Hiroshi Singh,2020-04-17 17:38:46,22,124
Maria Nguyen,2023-04-23 23:28:36,61,109
Yasmin Ramirez,2024-03-04 02:24:14,70,124
David Takahashi,2020-05-07 04:03:50,5,146
Chen Khan,2021-01-17 21:49:12,45,137
Karim Hassan,2022-08-22 06:54:25,68,136
Yasmin Chung,2020-09-10 07:56:35,5,100
Hiroshi Khan,2024-03-28 21:36:45,7,124
Nina Bautista,2024-08-08 05:07:46,21,129
Fatima Bautista,2022-12-06 03:36:18,32,104
Esteban Jones,2024-03-17 18:15:01,5,105
Nina Ramirez,2021-04-29 03:49:19,64,135
Sofia Singh,2023-08-03 17:42:43,29,117
Karim Yu,2022-07-02 08:28:22,27,109
Amina Qureshi,2020-05-29 00:16:53,39,133
Chen Xian,2023-07-23 08:35:50,56,134
Aisha Patel,2024-04-18 07:17:29,71,117
Zain Chung,2024-06-14 06:44:15,3,144
Zain Vasquez,2020-11-28 12:13:23,16,148
Vinh Qureshi,2022-08-20 21:53:21,64,128
Raj Hassan,2023-09-25 10:28:36,30,144
Sofia Patel,2023-01-30 03:04:11,53,115
Zain Mendez,2024-01-01 17:58:23,41,106
Binh Patel,2024-07-29 15:00:50,45,141
Karim Chung,2024-03-30 03:27:23,37,129
Jin Ramirez,2022-08-28 05:10:27,14,141
Omar Ali,2023-07-24 08:56:10,62,156
Jin Mendez,2020-04-24 13:52:22,47,150
David Jones,2023-02-11 05:28:28,19,128
Karim Singh,2021-08-26 07:48:52,51,154
Carlos Khan,2024-03-30 10:55:44,14,108
Jin Wong,2022-11-03 01:46:20,22,115
Sofia Takahashi,2024-06-10 20:31:40,54,131
Aisha Wong,2024-07-24 14:47:36,61,111
Linh Garcia,2021-10-15 08:23:36,43,156
Raj Xian,2023-08-18 22:28:11,18,120
Vinh Takahashi,2020-01-31 03:27:19,45,143
Jin Chung,2021-05-27 16:51:06,10,132
Linh Hassan,2022-05-26 10:35:24,61,108
Tariq Takahashi,2021-01-31 02:07:17,24,142
Binh Ishikawa,2020-02-29 16:18:27,40,147
Aisha Singh,2024-05-16 10:27:28,45,149
Carlos Hassan,2024-08-20 00:36:35,20,143
Fatima Ali,2024-04-21 06:54:19,17,151
Priya Lam,2024-02-29 17:00:04,54,139
Tariq Khan,2020-09-30 03:26:58,45,127
Raj Takahashi,2023-03-20 09:25:42,43,112
Usha Chung,2021-04-02 10:11:55,44,146
Fatima Jones,2020-02-11 17:37:20,19,136
Usha Ishikawa,2021-05-03 11:34:01,29,115
Clara Ramirez,2023-05-20 22:49:11,10,113
Amina Nguyen,2024-09-12 12:52:42,20,146
Binh Davis,2022-05-22 02:55:54,12,161
Clara Chung,2021-03-25 16:29:36,22,108
Carlos Bautista,2023-12-19 18:59:54,21,124
Ibrahim Nguyen,2021-05-11 16:31:39,68,113
David Nguyen,2020-08-25 01:13:36,16,126
Linh Mendez,2023-01-07 13:13:20,44,105
Nina Patel,2021-04-19 18:10:50,38,162
Sofia Xian,2022-03-22 22:07:36,70,122
Xia Garcia,2024-07-24 17:34:02,13,119
Zain Patel,2021-08-13 20:22:26,49,109
Jin Mendez,2021-10-04 01:25:05,42,131
Raj Lam,2021-05-23 02:48:20,7,130
Raj Yu,2023-04-08 04:48:19,12,107
Jin Chung,2023-01-19 20:58:18,62,100
Hiroshi Singh,2021-12-22 10:22:57,39,142
Hiroshi Mendez,2024-02-01 17:39:32,20,110
Priya Jones,2024-10-07 07:28:48,52,142
Chen Singh,2021-04-08 20:06:03,39,107
Ibrahim Ramirez,2020-01-25 05:44:09,41,102
Nina Qureshi,2020-09-18 21:07:32,26,162
Clara Fujimoto,2021-11-20 20:12:51,61,147
Chen Chung,2022-12-20 02:55:50,38,151
Omar Singh,2022-02-13 06:41:39,57,162
Karim Qureshi,2022-11-25 18:06:53,32,105
Aisha Mendez,2021-05-08 02:04:36,69,104
Amina Zhang,2023-01-21 11:07:40,24,106
Priya Ishikawa,2022-01-21 18:25:19,33,131
Ibrahim Ahmed,2020-08-09 11:12:43,61,134
Vinh Ishikawa,2024-06-07 01:38:34,47,142
Yasmin Ramirez,2021-07-24 17:05:26,47,146
Ibrahim Escobar,2024-07-18 17:19:54,1,124
Ibrahim Garcia,2024-07-26 16:52:30,5,122
Priya Hassan,2022-03-15 06:33:58,13,161
Fatima Xian,2024-01-16 04:37:29,44,133
Elena Bautista,2023-08-14 20:08:15,21,113
Vinh Wong,2023-08-14 07:42:10,54,123
Hiroshi Xian,2022-07-28 11:53:27,31,138
Ibrahim Xian,2021-02-06 06:09:48,71,131
Maria Lam,2024-06-23 18:29:31,61,101
Omar Ali,2022-01-06 06:39:16,6,106
Nina Zhang,2023-04-09 12:12:48,20,123
Chen Hassan,2021-12-13 20:18:20,4,145
Sofia Patel,2020-11-08 03:13:00,70,140
Ibrahim Xian,2022-12-09 09:32:41,28,137
Yasmin Vasquez,2021-06-15 06:55:05,51,139
Zain Xian,2021-11-25 23:34:42,12,137
Hiroshi Takahashi,2022-07-13 18:40:27,30,125
Omar Garcia,2021-02-11 20:59:49,48,105
Clara Garcia,2021-09-04 22:14:38,21,132
Vinh Bautista,2022-07-09 11:30:36,47,134
David Xian,2020-06-21 01:10:51,23,144
Tariq Jones,2024-09-09 21:46:39,56,162
Nina Wong,2020-01-21 06:32:05,68,157
Carlos Zhang,2024-01-11 18:24:24,19,109
Clara Ali,2022-10-10 18:23:00,30,131
Fatima Garcia,2022-11-27 12:42:49,57,120
Sofia Singh,2021-09-30 21:48:11,45,131
Priya Ali,2020-11-13 09:24:59,19,148
Fatima Jones,2020-07-03 02:27:11,43,145
Clara Patel,2023-09-15 22:32:35,3,134
Chen Zhang,2022-12-02 15:46:47,58,102
Ibrahim Mendez,2023-09-01 01:58:31,62,126
Amina Garcia,2023-11-15 19:04:51,66,130
Fatima Zhang,2023-07-25 18:02:36,12,141
Vinh Garcia,2021-07-17 16:48:52,47,136
Sofia Takahashi,2022-05-12 16:06:57,67,161
Maria Takahashi,2023-07-25 05:53:39,64,144
Xia Lam,2023-01-15 15:10:08,31,141
Nina Mendez,2023-07-08 16:49:45,55,128
David Patel,2024-09-03 08:22:20,51,151
Fatima Ali,2023-02-15 18:55:39,25,131
Nina Escobar,2020-03-12 15:38:31,68,149
Maria Takahashi,2022-07-13 21:32:45,8,105
Jin Yu,2020-08-09 19:00:49,32,111
Esteban Zhang,2023-09-14 10:32:37,45,142
Fatima Lam,2024-05-30 13:02:09,52,139
Yasmin Ishikawa,2023-11-09 21:06:06,2,124
Darius Bautista,2022-07-27 06:27:28,54,106
Elena Zhang,2024-09-10 07:37:34,3,103
Linh Vasquez,2022-02-04 12:12:15,51,142
Omar Fujimoto,2021-10-27 05:18:01,29,118
Chen Lam,2024-04-16 01:42:38,21,160
Fatima Qureshi,2022-10-26 05:36:07,18,157
Usha Takahashi,2022-03-14 04:11:43,13,104
Sofia Escobar,2022-06-12 21:33:25,30,162
Yasmin Ali,2024-01-18 01:27:06,14,152
Xia Yu,2024-02-07 11:50:07,36,132
Ibrahim Zhang,2024-09-12 17:09:38,39,144
Ibrahim Garcia,2024-03-03 21:50:35,48,135
Linh Chung,2020-10-21 14:42:52,40,130
Hiroshi Patel,2024-08-17 20:02:14,29,101
Nina Ahmed,2022-04-06 03:39:18,11,162
Maria Fujimoto,2023-12-06 13:02:12,45,117
David Lam,2022-07-08 13:47:38,5,119
Linh Yu,2023-04-19 11:18:56,37,107
Jin Lam,2023-04-12 14:49:13,35,154
Maria Patel,2023-09-20 22:54:58,15,151
Clara Takahashi,2022-07-23 22:51:47,56,113
Binh Mendez,2024-01-12 07:53:03,63,143
Maria Davis,2022-02-05 08:58:21,19,130
Ibrahim Singh,2020-03-11 21:18:20,68,161
Amina Hassan,2021-03-17 09:54:41,16,116
Zain Garcia,2021-06-26 12:18:42,22,110
Jin Takahashi,2022-04-10 23:25:25,23,140
Hiroshi Yu,2020-10-14 12:46:47,15,106
Clara Nguyen,2021-01-18 13:59:52,55,122
Usha Ali,2022-04-02 11:19:51,43,156
Vinh Takahashi,2023-08-02 09:05:28,32,105
Nina Khan,2023-12-16 10:38:58,13,160
Fatima Singh,2021-11-12 00:31:38,66,113
Darius Patel,2023-05-05 06:07:46,57,141
Maria Yu,2024-03-24 11:43:51,71,154
Priya Jones,2022-03-07 13:22:11,41,152
Hiroshi Ahmed,2023-04-28 21:42:49,21,150
Aisha Singh,2024-02-02 06:13:46,37,130
Maria Takahashi,2022-04-06 09:20:44,69,122
Yasmin Vasquez,2021-05-09 06:28:02,69,136
Omar Takahashi,2022-11-22 20:47:43,47,113
Amina Qureshi,2021-02-01 20:43:42,63,155
David Yu,2024-03-06 13:23:07,39,152
Amina Wong,2022-12-12 23:36:08,25,123
Vinh Jones,2021-09-07 23:29:31,7,140
Sofia Qureshi,2023-03-09 14:28:17,6,151
Binh Zhang,2023-04-07 02:16:56,13,133
Priya Yu,2024-05-27 11:06:47,16,108
Yasmin Vasquez,2021-06-28 19:31:21,7,127
Yasmin Bautista,2024-01-24 05:20:13,8,103
Priya Ahmed,2021-11-16 16:42:13,34,136
Sofia Vasquez,2022-04-13 04:49:06,56,133
